word,pos_tag,level
legislative,JJ,4
legislature,NN,4
legit,NN,6
legit,VB,6
legit,JJ,6
legit,PRP,6
legitimate,JJ,4
leisure,NN,2
lemon,NNP,2
lemon,JJ,2
lend,VB,2
length,NN,3
length,JJ,3
lengthy,JJ,4
lenient,NN,6
lenient,JJ,6
lenient,VB,6
lens,NNP,3.57284306476571
lent,VB,2
lentil,NNP,6
lentil,JJ,6
leopard,NNP,4
leopard,JJ,4
leopard,VB,4
leopard,RB,4
les,NNS,2.60220345244427
lesbian,JJ,6
lesbian,NNP,5.62749648876063
lesbian,VB,6
lesbians,NNS,5.37643115726885
lesbians,VB,5.37643115726885
less,CC,2
less,JJR,2
less,NN,2
less,RB,2
less,DT,2
less,PRP,2
lesson,NN,1
let,VB,1
let,NN,1
lethal,JJ,5.43408351104102
lethal,NN,6
lethargic,JJ,6
lethargic,NN,6
letter,JJ,1
letter,NN,1
letters,NNS,1
lettuce,VB,3
lettuce,NNP,3
lettuce,JJ,3
level,NN,2
level,JJ,3
level,VB,4
levels,NNS,3
lever,NNP,4.3040216171712
lever,JJ,6
lever,VB,6
leverage,NN,5.42680767217251
levy,NNP,3.8862579535619
levy,VB,6
liability,JJ,6
liability,NN,1.96923899233651
liable,JJ,2.74617819933762
liar,NNP,3
liar,VB,3
liar,JJ,3
lib,NN,5.44262085601443
lib,JJ,6
lib,VB,6
lib,RB,6
lib,IN,6
lib,PRP,6
liberate,NN,3
liberate,VB,3
liberate,JJ,3
liberation,NN,3
liberty,NN,2
librarian,NN,3
librarian,VB,3
librarian,JJ,3
libraries,VB,1
libraries,JJ,1
libraries,NNS,1
library,NN,1
licence,NN,2
licence,JJ,2
licence,VB,2
license,VB,2
license,NN,2
licensed,JJ,2
licensed,VBN,2
lichen,NN,6
lichen,VB,6
lichen,JJ,6
lick,NNP,4
lick,VB,4
lick,JJ,4
lid,NN,4
lie,NN,3
lie,VB,2
lied,NN,2.5
lied,VBN,2.5
lieutenant,NNP,3.11686933799833
life,NN,1
life,JJ,1
lifelike,NN,6
lifelike,JJ,6
lifelong,JJ,3
lifestyle,IN,2
lifestyle,NN,2
lifestyle,JJ,2
lifestyle,VB,2
lifetime,NN,4
lifetime,JJ,4
lift,JJ,3
lift,VB,3
lift,NN,3
ligament,NN,5.90207248754357
ligament,VB,6
ligament,JJ,6
light,JJ,1
light,VB,3
light,NN,1
light,RB,1.66666666666667
lighthouse,NN,6
lighthouse,JJ,6
lighthouse,VB,6
lighting,VB,4
lighting,NN,4
lightly,RB,3
lightly,NN,3
lightning,NN,3
lights,NNS,1.66666666666667
lights,VB,1.66666666666667
lightweight,JJ,5.83890123925479
like,VB,1
like,JJ,1.66666666666667
like,IN,1
like,NN,1.66666666666667
like,CC,3
likelihood,NN,3.7961704308525
likely,JJ,2
likely,RB,2
likewise,RB,4
lily,JJ,1
lily,RB,1
lily,NNP,1
limb,JJ,4
limb,NN,4
limb,VB,4
lime,RB,6
lime,NN,3.65702336316099
lime,VB,6
lime,JJ,6
lime,PRP,6
lime,IN,6
limestone,JJ,6
limestone,VB,6
limestone,NN,3.45500470393144
limestone,CD,6
limit,VB,3
limit,JJ,3
limit,NN,3
limitation,JJ,3
limitation,NN,3
limitation,VB,3
limited,VBN,3
limited,NN,3
limited,JJ,3
limousine,NN,6
limousine,JJ,6
limp,JJ,3
limp,VB,3
line,NN,1
line,JJ,2.5
line,VB,4
lineage,DT,4.73419195581936
lineage,NN,4.73419195581936
lineage,IN,4.73419195581936
lineage,VB,4.73419195581936
lineage,JJ,4.73419195581936
linear,JJ,2.33112252309209
linear,NN,5.01709964399177
linen,JJ,4
linen,NNP,4
lines,NNS,2.5
lineup,NN,6
linger,VB,4
lingerie,NNP,6
linguistic,JJ,3.7306427026524
linguistic,NN,6
lining,VBG,2.5
lining,NN,2.5
link,VB,3
link,NN,3
linked,VBN,3
linked,JJ,3
links,VB,3
links,NNS,3
lion,NNP,1
lips,NNS,2
lips,JJ,2
lipstick,NN,6
lipstick,VB,6
lipstick,JJ,6
liquid,NN,3
liquid,JJ,3
liquidate,VB,3
liquidity,NN,3
liquidity,JJ,3
liquor,NN,3.62416628523084
liquor,JJ,6
list,VB,4
list,NN,1
listed,VBN,2.5
listed,JJ,2.5
listen,VB,1
listener,IN,4
listener,NN,4
listener,VB,4
listener,JJ,4
listing,NN,2.5
listing,VB,2.5
listings,NNS,2.5
lists,NNS,2.5
lists,VB,2.5
liter,JJ,2
liter,NN,2
liter,IN,2
liter,VB,2
liter,RB,2
literacy,NN,1.66666666666667
literacy,JJ,1.66666666666667
literacy,VB,1.66666666666667
literal,NN,4
literal,JJ,4
literal,VB,4
literally,RB,4
literary,JJ,3
literary,NN,3
literature,NN,3
litigation,NN,3.4071939360224
litter,NN,4
litter,JJ,4
litter,IN,4
litter,VB,4
little,RB,1
little,JJ,1
little,NN,2
little,DT,3
little,PRP,3
livability,NN,6
live,VB,1
live,NN,2
live,JJ,3
live,RB,2
livelihood,NN,5.61513491848369
livelihood,JJ,6
livelihood,VB,6
lively,JJ,2
lively,RB,2
liver,NN,3
lives,NNS,1
lives,VB,2
livestock,NN,3.32343940063246
livestock,JJ,6
living,NN,4
living,JJ,1
living,VBG,2.5
lizard,JJ,6
lizard,NNP,6
lizard,VB,6
llama,NNP,6
llc,NNP,5.4051800368231
llc,JJ,6
load,VB,4
load,NN,2
load,JJ,3
loan,NNP,4
loan,JJ,4
loan,VB,4
loans,JJ,4
loans,NNS,4
loans,VB,4
loathe,DT,6
loathe,VB,6
loathe,NNP,6
loathe,RB,6
lobby,NNP,4
lobby,VB,4
lobster,NNP,6
lobster,VB,6
lobster,RB,6
lobster,JJ,6
local,NN,2
local,JJ,2
locate,VB,3
located,VBN,3
located,JJ,3
location,NN,3
locations,NNS,3
lock,NN,2
lock,JJ,2.5
lock,VB,3
locker,NN,2.5
locksmith,NNP,6
locomotive,NNP,5.0593349871474
locomotive,JJ,6
locomotive,VB,6
locomotive,CD,6
lodge,NNP,3
lodge,VB,3
loft,NN,6
loft,VB,6
loft,JJ,6
lofty,JJ,5.50732089867798
log,NN,3
log,VB,3
logged,VBN,3
logged,JJ,3
logged,NN,3
logic,NN,3
logical,JJ,2
login,NN,6
login,RB,6
login,VB,6
login,JJ,6
login,IN,6
logistics,NNS,3
logo,NN,3
logout,NN,6
loiter,NNP,6
loiter,RB,6
loiter,VB,6
loiter,JJ,6
lone,NNP,6
lone,JJ,5.82063231338336
loneliness,NN,4
lonely,JJ,1
lonesome,NN,6
lonesome,JJ,6
lonesome,VB,6
long,NN,1.5
long,JJ,1
long,RB,2
longer,RB,1.5
longer,JJR,1.5
longing,NN,1.5
longing,VBG,1.5
longitude,NN,6
longitude,JJ,6
longitude,VB,6
longitude,RB,6
longtime,JJ,6
longtime,NN,6
look,VB,1
look,NN,1
looked,VBD,1
looking,VBG,1
looking,JJ,1
looks,VBZ,1
looks,NN,1
loom,NN,6
loom,RB,6
loom,JJ,6
loom,VB,6
loop,NN,3.28716519158751
loose,NN,2
loose,JJ,2
loose,VB,2
loose,RB,2
loosely,RB,4
lord,NN,1.50802295668623
los,NNP,3.86242792393786
lose,VB,2
loser,JJ,2
loser,NNP,2
loss,NN,3
loss,JJ,3
lost,JJ,2
lost,VBN,2
lot,NN,2
lot,RB,1
lot,JJ,1.33333333333333
lot,PRP,1
lots,NNS,1.33333333333333
lottery,NN,3
lotus,NNP,1.33333333333333
loud,RB,3
loud,JJ,3
loudly,RB,2
loudspeaker,NNP,3
loudspeaker,JJ,3
louis,NNP,1.9953685421084
louis,JJ,6
lounge,NN,5.72653247079813
love,VB,1
love,NN,1
lover,NN,2
low,NN,2
low,RB,2
low,JJ,2
lower,NN,4
lower,JJR,4
lower,VB,4
lower,RB,4
lowest,JJS,2
lowland,NNP,4
lowland,CC,4
lowland,RB,4
lowland,VB,4
lowland,JJ,4
loyal,JJ,3
loyally,RB,3
loyalty,NN,3
ltd,NNP,2.59783330562011
ltd,VB,6
ltd,IN,6
ltd,JJ,6
lucid,NNP,6
lucid,JJ,6
lucid,VB,6
luck,NN,1
luckily,JJ,2
luckily,RB,2
luckily,NN,2
lucky,JJ,1
ludicrous,JJ,6
luggage,NN,3
luggage,JJ,3
luggage,VB,3
lumber,VB,6
lumber,NN,3.19811606168485
lumber,JJ,6
luminous,NN,6
luminous,JJ,5.86798450643202
lump,JJ,6
lump,NN,5.02850224900621
lunar,JJ,5.58484290732873
lunar,NNP,6
lunar,VB,6
lunch,NN,1
lunch,VB,1
lung,NNP,3
lurk,NNP,6
lurk,VB,6
lush,JJ,4
lust,NN,5.741899241359
lust,VB,6
lust,JJ,6
lust,IN,6
lust,RB,6
lust,CC,6
luxurious,JJ,4
luxury,NN,3
luxury,JJ,4
lying,JJ,2.5
lying,VBG,2.5
lynx,NNP,6
lynx,VB,6
lynx,JJ,6
lyric,NNP,2
lyric,JJ,2
lyric,VB,2
lyrics,NNS,4
mac,NNP,4.28672917840223
mace,NNP,4.28672917840223
mace,VB,4.28672917840223
machete,NN,6
machete,JJ,6
machine,NN,1
machine,JJ,1
machinery,JJ,6
machinery,NN,2.02757810905294
machines,NNP,1
macro,JJ,5.96445771285765
macro,NNP,6
macro,VB,6
macro,PRP,6
macro,RB,6
mad,NNP,2
mad,JJ,2
madame,NNP,4
made,VBN,2.5
made,NN,2.5
made,JJ,2.5
madness,NN,4
madness,VB,4
maestro,NNP,4
mafia,NNP,6
magazine,NN,1
magazine,JJ,1
magazines,NNS,1
magic,NN,2
magic,JJ,2
magical,JJ,3
magical,NN,3
magistrate,NN,4.16159579790645
magistrate,JJ,6
magistrate,VB,6
magnet,NNP,4.976283620563
magnet,DT,6
magnet,JJ,6
magnet,VB,6
magnetic,JJ,2.21204837706292
magnetism,NN,4.92596047651501
magnificent,JJ,3
magnify,NN,4
magnify,JJ,4
magnify,VB,4
magnitude,NN,2.98025178579544
magpie,NNP,6
mahogany,NNP,6
maid,NN,4.61263141660313
maiden,JJ,4.61263141660313
maiden,NNP,4.61263141660313
maiden,VB,4.61263141660313
mail,NN,1
mail,VB,3
mail,JJ,2
mailbox,NN,3
mailing,VBG,2
mailing,NN,2
main,NN,3
main,JJ,3
mainland,NNP,5.07060322126162
mainland,JJ,6
mainland,VB,6
mainland,CC,6
mainly,RB,2
mainstream,NN,4.92964858990727
mainstream,JJ,6
maintain,VB,3
maintained,VBN,3
maintenance,JJ,3
maintenance,NN,3
majesty,NNP,3.24709677299685
majesty,JJ,6
major,JJ,2
major,NN,4
major,VB,3
majority,NN,3
majority,JJ,3
make,NN,4
make,VB,1
maker,NN,2
makes,VBZ,2.5
makes,NN,2.5
makeup,NN,5.60749390926974
making,VB,2.5
making,NN,2.5
making,JJ,2.5
malaysian,JJ,6
malaysian,NNP,6
male,NN,2
male,JJ,3
malicious,NN,6
malicious,JJ,5.72624203030072
mall,NNP,2
malnourished,JJ,6
malnourished,VB,6
mama,NN,4
mammal,JJ,6
mammal,NNP,6
mammal,VB,6
man,NN,1
man,VB,1
man,JJ,1
manage,VB,2
managed,VBN,2
managed,JJ,1
management,NN,3
management,JJ,3
manager,NN,2
managers,NNS,2
managing,VBG,2
managing,JJ,2
managing,NN,1
mandate,NN,4.30135068357792
mandate,VB,6
mandatory,JJ,3.83714759263994
mane,NNP,1
mane,JJ,1
mane,VB,1
manga,NNP,6
manga,JJ,6
mango,NNP,4
mango,VB,4
mangrove,NNP,6
mangrove,JJ,6
mangrove,VB,6
manifesto,NN,6
manifesto,RB,6
manifesto,VB,6
manila,NNP,4.67675607488797
manila,JJ,6
manipulate,VB,4
manipulation,NN,4.41395955331835
mankind,NNP,3
manner,NNP,2
manor,NNP,1
manor,JJ,1
mansion,NN,4
manual,NNP,4
manual,JJ,4
manual,VB,4
manual,RB,4
manufacture,NN,4
manufacture,VB,4
manufacturer,NN,4
manufacturers,NNS,4
manufacturers,VB,4
manufacturing,VB,4
manufacturing,NN,4
manufacturing,JJ,4
manure,NNP,1
manure,JJ,1
manure,VB,1
manuscript,NN,3.38027007937635
manuscript,JJ,6
manuscript,VB,6
many,DT,1
many,RB,1
many,JJ,1
many,VB,1
many,PRP,1
map,VB,1
map,NN,1
maple,NNP,3
maps,NNS,1
marathon,NNP,4
marble,NN,3
marble,JJ,3
march,NNP,2
march,VB,3
margin,JJ,4
margin,NN,4
marginal,JJ,4
marigold,NNP,6
marigold,VB,6
marinade,NNP,6
marinate,NNP,6
marinate,VB,6
marine,NN,3
marine,JJ,3
maritime,NNP,3.64298717562598
maritime,JJ,6
maritime,DT,6
maritime,VB,6
markdown,NN,6
marked,VBN,3
marked,JJ,3
markedly,RB,2
markedly,NN,2
markedly,JJ,2
marker,NNP,2
marker,VB,2
marker,JJ,2
market,JJ,2.5
market,VB,3
market,NN,2
marketer,NNP,2.5
marketing,VB,4
marketing,NN,4
marketing,JJ,4
marketplace,NNP,5.05434808294801
markets,NNS,2.5
markets,VB,2.5
marks,NNS,2
marks,VB,2
markup,NNP,6
markup,JJ,6
markup,VB,6
maroon,JJ,6
maroon,NNP,6
maroon,VB,6
marriage,NN,3
married,JJ,2
married,NN,2
married,VBN,2
marrow,NNP,4.77902586347805
marrow,VB,6
marrow,JJ,6
marry,VB,2
marsh,NNP,4.2338052136603
marshal,NNP,4.2338052136603
marshal,VB,4.2338052136603
marshmallow,NNP,6
marshmallow,JJ,6
mart,NNP,5.91162873683681
martial,JJ,6
martial,NNP,5.47243867252446
martial,VB,6
martin,NNP,2.14041316563628
maryland,NNP,2.97968420089782
mascot,NNP,6
masculine,JJ,5.21220941397503
masculine,NN,6
masculine,VB,6
masculine,PRP,6
mash,VB,3
mash,NNP,3
mash,JJ,3
mask,NN,4
mask,VB,4
mason,NNP,3.76523469833853
masonry,NN,5.06946119788761
mass,NN,4
mass,JJ,3
mass,VB,3.5
mass,RB,3.5
massage,NN,4
massage,VB,4
massive,JJ,3
massively,NN,3.5
massively,RB,3.5
massively,JJ,3.5
mast,NN,5.3690319253297
master,VB,4
master,NN,4
master,JJ,4
masterpiece,NN,4
mat,NNP,4.93085993008978
mat,DT,6
mat,PRP,6
mat,RB,6
mat,VB,6
mat,JJ,6
match,VB,3
match,NN,1
matchbox,NN,6
matches,VB,2
matches,NNS,2
matching,VB,2
matching,JJ,2
matching,NN,2
material,JJ,2
material,NN,2
materials,NNS,2
materials,JJ,2
maternal,JJ,4.02955979648117
math,NN,1
math,VB,1
math,JJ,1
mathematical,NN,4
mathematical,JJ,4
mathematical,VB,4
mathematics,NNS,3
matrix,NNP,2.52471004152695
matrix,VB,6
matrix,PRP,6
matrix,JJ,6
matter,NN,1
matter,RB,1.5
matter,VB,2
matters,NNS,1.5
matters,VB,1.5
mattress,NNP,6
mattress,JJ,6
mature,NN,4
mature,VB,4
mature,JJ,4
maturely,RB,4.65048714410591
maturity,NN,3.51594831012265
mausoleum,NNP,4
max,NN,2
maximum,NN,3
maximum,JJ,3
may,JJ,1
may,VB,1
may,NN,1
may,MD,1
maybe,RB,1
mayo,JJ,6
mayo,NNP,5.73209365379161
mayonnaise,NNP,6
mayonnaise,JJ,6
mayonnaise,RB,6
mayonnaise,VB,6
mayor,NNP,3
me,NN,1
me,JJ,1
me,PRP,1
meadow,NN,5.01742902537567
meal,NN,1
meal,JJ,1
mean,VB,1
mean,JJ,2
mean,NN,4
meaning,VBG,2
meaning,NN,2
meaning,JJ,2
meaningful,JJ,3
meaningfully,RB,2.33333333333333
meaningless,JJ,5.46670785805765
means,NN,4
means,VBZ,4
meant,VB,2.33333333333333
meantime,RB,6
meantime,NN,4.37149545636191
meanwhile,RB,3
meanwhile,NN,3
measure,VB,3
measure,NN,3
measurement,NN,3
measures,NNS,3
measures,VB,3
meat,NN,1
meat,JJ,1
mechanic,NN,3
mechanic,JJ,3
mechanic,VB,3
mechanical,JJ,3
mechanically,NN,6
mechanically,RB,5.49607458359873
mechanically,JJ,6
mechanism,NN,2.06490475814073
medal,NN,2
medal,JJ,2
medal,VB,2
medal,RB,2
media,NN,4
media,JJ,4
median,NNP,1
median,JJ,1
mediate,NN,6
mediate,VB,6
mediate,JJ,6
medical,NN,2
medical,JJ,2
medication,NN,4
medicine,NN,1
medieval,JJ,4
mediocre,JJ,4
mediocre,NN,4
mediocre,VB,4
meditate,VB,3
meditate,NN,3
meditate,RB,3
meditation,VB,3
meditation,NN,3
meditation,JJ,3
mediterranean,NNP,3
mediterranean,JJ,3
medium,NN,3
medium,JJ,3
meet,NN,1
meet,VB,1
meeting,NN,1
meeting,VBG,1
meetings,NNS,1
megabyte,NN,6
megabyte,JJ,6
melancholy,JJ,6
melancholy,NN,6
melody,NN,4
melody,VB,4
melody,RB,4
melody,JJ,4
melt,NNP,3
melt,VB,3
melt,JJ,3
melt,DT,3
melt,PRP,3
melt,RB,3
member,NN,2
member,JJ,2
members,NNS,2
membership,NN,3
membrane,VB,6
membrane,JJ,6
membrane,NNP,2.93895797216755
membrane,PRP,6
memo,NNP,5.18884889289244
memoir,JJ,6
memoir,NN,5.57626632098751
memoir,VB,6
memorable,JJ,3
memorial,NN,4
memory,NN,1
men,NNS,1
mend,VB,3
mend,NNP,3
mend,JJ,3
mental,NN,3
mental,JJ,3
mentality,NN,3
mention,VB,3
mention,NN,2
mentioned,VBN,2.5
mentor,NN,4
mentorship,NN,3.58458833120093
mentorship,VB,3.58458833120093
menu,NN,2
mercenary,JJ,6
mercenary,NNP,6
mercenary,VB,6
mercenary,PRP,6
merchandise,NN,4
merchant,NNP,3
merchant,JJ,3
merciful,JJ,4
merciful,NN,4
merciful,VB,4
merciful,RB,4
mercury,NN,3.54232741996889
mercy,NN,4
mere,JJ,3
merely,RB,3
merge,VB,4
merger,NNP,4
merger,JJ,4
meridian,NNP,5.38282854703976
merit,VB,6
merit,NN,3.49098042404706
merry,NN,1
merry,JJ,1
mesh,NNP,4.97920463868763
mesh,VB,6
mesh,JJ,6
mesh,PRP,6
mesh,RB,6
mess,NN,3
mess,VB,4
message,NN,1
messages,NNS,1
messenger,NNP,4
messy,NN,3
messy,JJ,3
messy,RB,3
messy,VB,3
messy,PRP,3
met,NNP,1
met,VB,1
meta,NN,1
meta,DT,1
meta,JJ,1
meta,VB,1
metabolism,NN,3.52446033033375
metal,NN,2
metal,JJ,2
metallic,JJ,2
metallic,NN,2
metallic,VB,2
metaphor,NN,4
meteor,JJ,1
meteor,NN,1
meteor,VB,1
meter,JJ,2
meter,NN,2
meter,VB,2
meter,RB,2
meter,PRP,2
meter,IN,2
meter,DT,2
method,NN,2
methodical,NN,2
methodical,JJ,2
methodically,RB,2
methodology,NN,3.54231730421386
methods,NNS,2
meticulous,NN,6
meticulous,JJ,6
metre,NN,2
metre,RB,2
metre,PRP,2
metre,CD,2
metre,VB,2
metre,JJ,2
metric,NN,4
metric,JJ,4
metro,NN,5.37206598722124
metropolis,NNP,5.81658508417175
metropolis,JJ,6
metropolis,VB,6
metropolitan,NNP,3.62298057337272
metropolitan,JJ,3.97465545270014
mexican,NNP,4.32168151638543
mexican,JJ,3.78381560796118
mice,NNS,1
micro,NN,4
micro,JJ,4
microchip,NN,6
microphone,NN,4
microscope,NN,4
microscope,VB,4
microscope,JJ,4
microwave,NN,4
mid,NN,2.3645327085764
mid,CD,5.45673252525431
mid,RB,6
mid,JJ,6
midday,NNP,2
middle,JJ,1
middle,NN,2
middleman,NNP,6
midfielder,NN,1
midfielder,JJ,1
midnight,NN,2
midst,NN,4
midterm,NN,3
midterm,PRP,3
midterm,JJ,3
midway,NN,1
midway,RB,1
midway,VB,1
midweek,NNP,1
midweek,VB,1
midweek,JJ,1
midwife,NN,6
midwife,JJ,6
might,VB,2
might,NN,2
might,MD,2
mighty,RB,4
mighty,JJ,4
migraine,NNP,6
migraine,JJ,6
migraine,PRP,6
migraine,CD,6
migraine,VB,6
migrant,JJ,5.76192941055121
migrant,NNP,6
migrant,VB,6
migration,JJ,4
migration,NN,4
migration,CD,4
migration,VB,4
mike,NNP,3.77694984462565
mild,JJ,3
mildew,NNP,6
mildew,JJ,6
mildew,VB,6
mildly,RB,3
mile,JJ,3
mile,NN,3
mile,CD,3
mileage,NN,4.65601616409582
miles,JJ,3
miles,NNP,3
milestone,NN,6
milestone,CD,6
milestone,JJ,6
milestone,PRP,6
milestone,VB,6
military,NN,2
military,JJ,2
militia,NN,4.54998096837114
milk,VB,1
milk,NNP,1
mill,NN,4
millennium,NN,5.57865618170635
millennium,JJ,6
milliliter,NN,6
milliliter,JJ,6
millimeter,NN,4
millimeter,RB,4
millimeter,JJ,4
millimeter,CD,4
millimeter,VB,4
million,CD,2
million,JJ,2
millionaire,NN,4
millionaire,VB,4
millionaire,JJ,4
mimic,NNP,4
mimic,JJ,4
mimic,VB,4
min,NN,2.53030102961072
min,JJ,6
min,IN,6
min,VB,6
min,CD,6
min,CC,6
mince,NNP,4
mince,VB,4
mind,VB,2
mind,NN,1
mind,JJ,1.5
mindfulness,NN,1.5
mindfulness,JJ,1.5
mindfulness,PRP,1.5
mindfulness,CC,1.5
mindfulness,VB,1.5
mindset,NN,6
mindset,JJ,6
mindset,VB,6
mine,JJ,2.5
mine,PRP,1
mine,NN,4
mine,VB,2.5
miner,JJ,2.5
miner,NNP,2.5
miner,PRP,2.5
mineral,JJ,3
mineral,NN,3
mingle,NN,6
mingle,VB,6
mingle,JJ,6
mini,NN,2.3964152517283
mini,JJ,2.3964152517283
miniature,JJ,4
miniature,NN,4
minimal,JJ,3.57811363407631
minimize,VB,3
minimum,NN,3
minimum,JJ,3
minister,NN,4
ministry,NN,2.0508813461756
minor,NN,3
minor,JJ,3
minority,NN,3
minority,JJ,3
mint,NN,4
minus,NN,3
minus,JJ,3
minus,IN,3
minus,CC,3
minute,NN,1
minute,JJ,1
minutes,NNS,1
miracle,NN,3
miraculously,RB,6
mirage,NNP,6
mirror,NNP,2
mirror,VB,2
miscellaneous,NN,3.95231003150609
miscellaneous,JJ,3.67037637743195
miscellaneous,PRP,6
miserable,JJ,3
misery,NN,3
misplace,VB,6
miss,NN,1
miss,VB,1
missile,NN,4
missile,JJ,4
missing,JJ,2
missing,VB,2
missing,NN,2
mission,NN,3
missionary,JJ,1
missionary,NN,1
missionary,VB,1
missouri,NNP,2.70720447582178
mist,JJ,4
mist,NN,4
mistake,NN,2
mistake,VB,2
mistaken,VBN,2
mistaken,JJ,2
mistreat,VB,4
mistress,NN,4.55179910003517
mitigate,VB,5.87072629772314
mitigate,NN,6
mitigate,JJ,6
mitigate,RB,6
mitt,NNP,4.56407783494948
mitt,VB,4.56407783494948
mitten,NNP,4.56407783494948
mitten,JJ,4.56407783494948
mitten,VB,4.56407783494948
mix,NN,4
mix,VB,2
mixed,VB,3
mixed,JJ,3
mixer,JJ,3
mixer,NN,3
mixer,RB,3
mixer,VB,3
mixture,NN,4
moat,NN,6
moat,VB,6
moat,JJ,6
mobile,JJ,2
mobile,NN,1
mobility,NN,4
mobility,JJ,4
mobilize,NN,6
mobilize,VB,6
mock,JJ,4
mock,VB,4
mode,NN,2.11379755591778
model,JJ,3
model,NN,2
model,VB,3
models,NNS,2.66666666666667
modem,NNP,3
modem,VB,3
modem,JJ,3
modem,PRP,3
moderate,NN,3
moderate,JJ,3
moderate,VB,3
modern,NN,2
modern,JJ,2
modest,JJ,4
modestly,RB,4
modesty,NN,6
modesty,JJ,6
modification,NN,4
modification,VB,4
modified,JJ,3
modified,VBN,3
modify,VB,3
module,NN,4.08724539339132
module,VB,6
module,JJ,6
modules,VB,4.03925417296246
modules,NNS,4.03925417296246
modules,JJ,4.03925417296246
moist,JJ,4.54882585410169
moisture,NN,3
moisture,JJ,3
moisture,VB,3
mold,NNP,4
mold,VB,4
mole,NN,4.71363049171106
mole,JJ,4.71363049171106
mole,CD,4.71363049171106
mole,VB,4.71363049171106
molecular,JJ,2.67292049418553
molecule,NN,3
molecule,JJ,3
molecule,VB,3
mom,JJ,1
mom,NN,1
moment,NN,1
moment,JJ,1
momentarily,RB,4
momentum,NN,1
mommy,JJ,1
mommy,NN,1
mommy,VB,1
mommy,RB,1
monarch,NNP,5.26867163889103
monarch,VB,6
monarch,JJ,6
monarchy,NN,5.12298295638875
monarchy,VB,6
monarchy,JJ,6
monday,JJ,1
monday,NNP,1
monetary,NN,4.75847153934932
monetary,JJ,3.42935500106066
monetize,VB,6
money,JJ,1
money,NN,1
mongoose,NN,6
monitor,NN,3
monitor,VB,3
monitoring,JJ,3
monitoring,NN,3
monitoring,VB,3
monk,NNP,3
monk,VB,3
monk,JJ,3
monkey,NN,1
monkey,JJ,1
monkey,VB,1
monopoly,NN,3.95755586315481
monopoly,JJ,6
monotonous,JJ,6
monsoon,NN,6
monsoon,JJ,6
monsoon,VB,6
monster,NN,3
month,JJ,1
month,NN,1
monthly,NN,3
monthly,RB,3
monthly,JJ,3
months,NNS,1
monument,NN,3
monument,JJ,3
monument,VB,3
monumental,NN,3
monumental,JJ,3
mood,NN,2
moody,JJ,4
moody,NN,4
moon,NN,1
moon,JJ,1
moonlighting,VB,4
moonlighting,NN,4
moonlighting,JJ,4
moose,NNP,6
moose,JJ,6
moose,VB,6
moose,RB,6
mop,NN,6
mop,VB,6
mop,JJ,6
moped,NN,6
moped,VBN,6
moped,JJ,6
moral,JJ,4
moral,NN,3
morality,NN,4
more,RB,3
more,JJR,1.66666666666667
more,NN,1.66666666666667
more,DT,1
more,PRP,1
moreover,RB,3
moreover,JJ,3
morning,NN,1
morning,JJ,1
moron,NN,6
moron,VB,6
mortal,NNP,4
mortal,JJ,4
mortal,VB,4
mortality,NN,2.95624394995238
mortar,NN,4
mortar,JJ,4
mortar,CD,4
mortar,VB,4
mortar,RB,4
mortar,IN,4
mortgage,NN,4
mortgage,JJ,4
mortgage,VB,4
mosaic,NNP,5.06787525264317
mosaic,VB,6
mosaic,JJ,6
mosque,NNP,2
mosque,JJ,2
mosque,VB,2
mosquito,NNP,3
mosquito,RP,3
mosquito,JJ,3
mosquito,VB,3
moss,NNP,3
most,JJS,1.66666666666667
most,NN,1.66666666666667
most,RB,2
most,IN,1.66666666666667
most,DT,1
most,PRP,2
mostly,RB,2
motel,NN,5.93779029130519
moth,NNP,5.50130084596545
moth,JJ,6
moth,VB,6
moth,RB,6
mother,NN,1
mother,JJ,1
motherboard,NN,6
motherboard,JJ,6
motherboard,VB,6
motion,NN,4
motion,JJ,4
motivation,NN,3
motive,JJ,3
motive,NN,3
motor,NN,3
motor,JJ,3
motorbike,NNP,4
motorcycle,NN,3
motorcycle,JJ,3
motorcycle,VB,3
motorway,NN,2
motorway,JJ,2
motto,NN,3
mound,NNP,5.11589190748556
mount,NNP,3
mount,VB,4
mountain,NN,1
mountain,JJ,1
mourn,NN,3
mourn,VB,3
mournful,NN,4
mournful,JJ,4
mouse,NN,1
mouth,NN,1
move,JJ,1.5
move,VB,2
move,NN,1
moved,VBN,1.5
movement,NN,3
movie,NN,1
movie,JJ,1
movies,NNS,1
moving,JJ,4
moving,VBG,4
moving,NN,4
much,JJ,1
much,RB,1
much,DT,1
much,NN,1
much,PRP,1
mud,NN,3
mud,JJ,3
muffin,NNP,6
muffin,VB,6
muffin,JJ,6
muffler,NNP,6
muggy,JJ,6
mule,NNP,3
mule,JJ,3
mule,VB,3
multi,NN,5.39713724537064
multi,JJ,3.31527249759905
multimedia,NN,5.60591894161352
multimedia,VB,6
multimedia,JJ,6
multiple,NN,4
multiple,JJ,4
multiplication,NN,4
multiplication,JJ,4
multiplication,VB,4
mumble,NN,4
mumble,VB,4
mumble,JJ,4
mundane,JJ,6
municipal,NN,3.68647966329814
municipal,JJ,2.68587185542946
municipality,NN,3.92634362750124
municipality,JJ,6
mural,NNP,6
murder,NN,2
murder,VB,3
murky,JJ,6
murmur,NNP,4
murmur,VB,4
